Date,Adj Close
,XLE
2015-01-02,25.71498680114746
2015-01-05,24.65120506286621
2015-01-06,24.28907585144043
2015-01-07,24.34079933166504
2015-01-08,24.887243270874023
2015-01-09,24.690004348754883
2015-01-12,23.97866439819336
2015-01-13,23.787891387939453
2015-01-14,23.86226463317871
2015-01-15,23.558330535888672
2015-01-16,24.32463836669922
2015-01-20,24.353740692138672
2015-01-21,24.848438262939453
2015-01-22,24.964845657348633
2015-01-23,24.787004470825195
2015-01-26,25.14267349243164
2015-01-27,25.126510620117188
2015-01-28,24.137094497680664
2015-01-29,24.217931747436523
2015-01-30,24.428104400634766
2015-02-02,25.17500877380371
2015-02-03,25.863712310791016
2015-02-04,25.436914443969727
2015-02-05,25.80228042602539
2015-02-06,25.80875015258789
2015-02-09,25.834619522094727
2015-02-10,25.821683883666992
2015-02-11,25.640623092651367
2015-02-12,25.976892471313477
2015-02-13,26.526554107666016
2015-02-17,26.607389450073242
2015-02-18,26.290529251098633
2015-02-19,26.16765785217285
2015-02-20,26.04155921936035
2015-02-23,25.934858322143555
2015-02-24,26.00598907470703
2015-02-25,26.148263931274414
2015-02-26,25.663249969482422
2015-02-27,25.550090789794922
2015-03-02,25.372243881225586
2015-03-03,25.466018676757812
2015-03-04,25.43045425415039
2015-03-05,25.278480529785156
2015-03-06,24.825815200805664
2015-03-09,24.647974014282227
2015-03-10,24.305234909057617
2015-03-11,24.37637710571289
2015-03-12,24.221181869506836
2015-03-13,24.13063621520996
2015-03-16,24.45720672607422
2015-03-17,24.363428115844727
2015-03-18,25.071544647216797
2015-03-19,24.67383575439453
2015-03-20,25.036821365356445
2015-03-23,24.948923110961914
2015-03-24,24.782894134521484
2015-03-25,25.105175018310547
2015-03-26,25.07587242126465
2015-03-27,24.870779037475586
2015-03-30,25.404672622680664
2015-03-31,25.254915237426758
2015-04-01,25.2484073638916
2015-04-02,25.300493240356445
2015-04-06,25.756248474121094
2015-04-07,25.772520065307617
2015-04-08,25.564172744750977
2015-04-09,25.974340438842773
2015-04-10,26.088289260864258
2015-04-13,25.827857971191406
2015-04-14,26.29337501525879
2015-04-15,26.92165756225586
2015-04-16,26.859800338745117
2015-04-17,26.664480209350586
2015-04-20,26.765398025512695
2015-04-21,26.48218536376953
2015-04-22,26.657962799072266
2015-04-23,26.840269088745117
2015-04-24,26.687274932861328
2015-04-27,26.657962799072266
2015-04-28,26.791440963745117
2015-04-29,26.99977684020996
2015-04-30,26.915143966674805
2015-05-01,26.976991653442383
2015-05-04,26.90863037109375
2015-05-05,26.57658576965332
2015-05-06,26.472415924072266
2015-05-07,26.18594741821289
2015-05-08,26.615644454956055
2015-05-11,26.11432456970215
2015-05-12,26.234773635864258
2015-05-13,26.16640281677246
2015-05-14,26.156648635864258
2015-05-15,26.260828018188477
2015-05-18,26.28361701965332
2015-05-19,25.909244537353516
2015-05-20,25.95806884765625
2015-05-21,26.202224731445312
2015-05-22,26.107812881469727
2015-05-26,25.694387435913086
2015-05-27,25.64881706237793
2015-05-28,25.547903060913086
2015-05-29,25.518600463867188
2015-06-01,25.453495025634766
2015-06-02,25.62928009033203
2015-06-03,25.453495025634766
2015-06-04,25.108436584472656
2015-06-05,25.28421974182129
2015-06-08,25.140975952148438
2015-06-09,25.13772964477539
2015-06-10,25.446983337402344
2015-06-11,25.33304214477539
2015-06-12,25.04982566833496
2015-06-15,24.991241455078125
2015-06-16,25.186553955078125
2015-06-17,25.124704360961914
2015-06-18,25.108436584472656
2015-06-19,24.875444412231445
2015-06-22,25.180191040039062
2015-06-23,25.262115478515625
2015-06-24,25.104816436767578
2015-06-25,24.849210739135742
2015-06-26,24.93114471435547
