Date,Adj Close
,XLK
2015-01-02,18.106765747070312
2015-01-05,17.830352783203125
2015-01-06,17.615371704101562
2015-01-07,17.764545440673828
2015-01-08,18.155019760131836
2015-01-09,18.097986221313477
2015-01-12,17.88739013671875
2015-01-13,17.87423324584961
2015-01-14,17.773313522338867
2015-01-15,17.545175552368164
2015-01-16,17.716285705566406
2015-01-20,17.86545181274414
2015-01-21,17.89617156982422
2015-01-22,18.190122604370117
2015-01-23,18.18573570251465
2015-01-26,18.111148834228516
2015-01-27,17.589048385620117
2015-01-28,17.558340072631836
2015-01-29,17.725059509277344
2015-01-30,17.505687713623047
2015-02-02,17.685571670532227
2015-02-03,17.88739013671875
2015-02-04,17.922494888305664
2015-02-05,18.089208602905273
2015-02-06,18.03217887878418
2015-02-09,18.005849838256836
2015-02-10,18.27348518371582
2015-02-11,18.343685150146484
2015-02-12,18.593761444091797
2015-02-13,18.712209701538086
2015-02-17,18.720993041992188
2015-02-18,18.738540649414062
2015-02-19,18.80435562133789
2015-02-20,18.900876998901367
2015-02-23,18.914039611816406
2015-02-24,18.97107696533203
2015-02-25,18.852619171142578
2015-02-26,18.97107696533203
2015-02-27,18.90526580810547
2015-03-02,19.054433822631836
2015-03-03,18.92719841003418
2015-03-04,18.852619171142578
2015-03-05,18.8306827545166
2015-03-06,18.59814453125
2015-03-09,18.685894012451172
2015-03-10,18.3041934967041
2015-03-11,18.18573570251465
2015-03-12,18.3041934967041
2015-03-13,18.203283309936523
2015-03-16,18.41826057434082
2015-03-17,18.422657012939453
2015-03-18,18.672727584838867
2015-03-19,18.620086669921875
2015-03-20,18.7403564453125
2015-03-23,18.7403564453125
2015-03-24,18.678674697875977
2015-03-25,18.198497772216797
2015-03-26,18.211713790893555
2015-03-27,18.22492218017578
2015-03-30,18.445192337036133
2015-03-31,18.255754470825195
2015-04-01,18.22933006286621
2015-04-02,18.22492218017578
2015-04-06,18.401142120361328
2015-04-07,18.361486434936523
2015-04-08,18.41876792907715
2015-04-09,18.467214584350586
2015-04-10,18.537708282470703
2015-04-13,18.484844207763672
2015-04-14,18.427570343017578
2015-04-15,18.590574264526367
2015-04-16,18.52448844909668
2015-04-17,18.268980026245117
2015-04-20,18.581756591796875
2015-04-21,18.57294464111328
2015-04-22,18.762374877929688
2015-04-23,18.837263107299805
2015-04-24,19.000272750854492
2015-04-27,19.053129196166992
2015-04-28,19.11480712890625
2015-04-29,19.022293090820312
2015-04-30,18.757978439331055
2015-05-01,18.98705291748047
2015-05-04,19.004667282104492
2015-05-05,18.709510803222656
2015-05-06,18.550922393798828
2015-05-07,18.687484741210938
2015-05-08,18.95621109008789
2015-05-11,18.859296798706055
2015-05-12,18.757978439331055
2015-05-13,18.837263107299805
2015-05-14,19.141244888305664
2015-05-15,19.079557418823242
2015-05-18,19.172075271606445
2015-05-19,19.12361717224121
2015-05-20,19.136837005615234
2015-05-21,19.220537185668945
2015-05-22,19.20732307434082
2015-05-26,18.929786682128906
2015-05-27,19.28661346435547
2015-05-28,19.246967315673828
2015-05-29,19.10599708557129
2015-06-01,19.15886116027832
2015-06-02,19.119211196899414
2015-06-03,19.15886116027832
2015-06-04,18.982643127441406
2015-06-05,18.920969009399414
2015-06-08,18.709510803222656
2015-06-09,18.66545867919922
2015-06-10,18.95621109008789
2015-06-11,18.965023040771484
2015-06-12,18.797618865966797
2015-06-15,18.683086395263672
2015-06-16,18.806428909301758
2015-06-17,18.815237045288086
2015-06-18,18.982643127441406
2015-06-19,18.824668884277344
2015-06-22,18.97954559326172
2015-06-23,18.99282455444336
2015-06-24,18.90432357788086
2015-06-25,18.86007308959961
2015-06-26,18.70075798034668
2015-06-29,18.30249786376953
2015-06-30,18.320199966430664
2015-07-01,18.444101333618164
2015-07-02,18.47064781188965
2015-07-06,18.395427703857422
2015-07-07,18.421974182128906
2015-07-08,18.121068954467773
2015-07-09,18.05027198791504
2015-07-10,18.337892532348633
2015-07-13,18.61668586730957
2015-07-14,18.687480926513672
2015-07-15,18.69191551208496
2015-07-16,18.93086814880371
2015-07-17,19.22293472290039
2015-07-20,19.324710845947266
2015-07-21,19.196386337280273
