Date,Adj Close
,XLF
2015-01-02,16.358449935913086
2015-01-05,16.014476776123047
2015-01-06,15.769729614257812
2015-01-07,15.935101509094238
2015-01-08,16.173229217529297
2015-01-09,15.954947471618652
2015-01-12,15.822646141052246
2015-01-13,15.769729614257812
2015-01-14,15.544825553894043
2015-01-15,15.35299015045166
2015-01-16,15.538208961486816
2015-01-20,15.472061157226562
2015-01-21,15.51175594329834
2015-01-22,15.895405769348145
2015-01-23,15.723429679870605
2015-01-26,15.802801132202148
2015-01-27,15.630821228027344
2015-01-28,15.34638500213623
2015-01-29,15.472061157226562
2015-01-30,15.220694541931152
2015-02-02,15.465446472167969
2015-02-03,15.723429679870605
2015-02-04,15.683735847473145
2015-02-05,15.84249496459961
2015-02-06,15.968172073364258
2015-02-09,15.88879680633545
2015-02-10,16.014476776123047
2015-02-11,16.014476776123047
2015-02-12,16.173229217529297
2015-02-13,16.160001754760742
2015-02-17,16.21291732788086
2015-02-18,16.113697052001953
2015-02-19,16.04755210876465
2015-02-20,16.16661834716797
2015-02-23,16.126928329467773
2015-02-24,16.20630645751953
2015-02-25,16.20630645751953
2015-02-26,16.16661834716797
2015-02-27,16.107088088989258
2015-03-02,16.226154327392578
2015-03-03,16.179851531982422
2015-03-04,16.08062171936035
2015-03-05,16.146778106689453
2015-03-06,16.0277042388916
2015-03-09,16.100473403930664
2015-03-10,15.756495475769043
2015-03-11,15.855718612670898
2015-03-12,16.19969367980957
2015-03-13,16.087242126464844
2015-03-16,16.285682678222656
2015-03-17,16.24599838256836
2015-03-18,16.338598251342773
2015-03-19,16.186458587646484
2015-03-20,16.406230926513672
2015-03-23,16.313274383544922
2015-03-24,16.180490493774414
2015-03-25,15.921554565429688
2015-03-26,15.908267974853516
2015-03-27,15.888347625732422
2015-03-30,16.120725631713867
2015-03-31,16.007858276367188
2015-04-01,15.994583129882812
2015-04-02,16.074249267578125
2015-04-06,16.100812911987305
2015-04-07,16.014501571655273
2015-04-08,16.074249267578125
2015-04-09,16.100812911987305
2015-04-10,16.094175338745117
2015-04-13,16.153928756713867
2015-04-14,16.153928756713867
2015-04-15,16.213680267333984
2015-04-16,16.240238189697266
2015-04-17,16.02113914489746
2015-04-20,16.0875301361084
2015-04-21,16.007858276367188
2015-04-22,16.120725631713867
2015-04-23,16.147294998168945
2015-04-24,16.120725631713867
2015-04-27,16.060972213745117
2015-04-28,16.153928756713867
2015-04-29,16.147294998168945
2015-04-30,16.02113914489746
2015-05-01,16.160568237304688
2015-05-04,16.319913864135742
2015-05-05,16.17384147644043
2015-05-06,16.094175338745117
2015-05-07,16.207048416137695
2015-05-08,16.439428329467773
2015-05-11,16.379674911499023
2015-05-12,16.319913864135742
2015-05-13,16.326553344726562
2015-05-14,16.472623825073242
2015-05-15,16.39958953857422
2015-05-18,16.492542266845703
2015-05-19,16.585498809814453
2015-05-20,16.53901481628418
2015-05-21,16.499176025390625
2015-05-22,16.505817413330078
2015-05-26,16.319913864135742
2015-05-27,16.499176025390625
2015-05-28,16.479265213012695
2015-05-29,16.333192825317383
2015-06-01,16.346467971801758
2015-06-02,16.373031616210938
2015-06-03,16.512462615966797
2015-06-04,16.36639976501465
2015-06-05,16.459339141845703
2015-06-08,16.359758377075195
2015-06-09,16.39958953857422
2015-06-10,16.63197135925293
2015-06-11,16.6983699798584
2015-06-12,16.625335693359375
2015-06-15,16.55230140686035
2015-06-16,16.64525604248047
2015-06-17,16.625335693359375
2015-06-18,16.77804183959961
2015-06-19,16.497962951660156
2015-06-22,16.751367568969727
2015-06-23,16.784704208374023
2015-06-24,16.644670486450195
2015-06-25,16.544645309448242
2015-06-26,16.597990036010742
2015-06-29,16.197874069213867
2015-06-30,16.257896423339844
2015-07-01,16.504629135131836
2015-07-02,16.4312744140625
2015-07-06,16.36459732055664
2015-07-07,16.39794158935547
2015-07-08,16.111186981201172
2015-07-09,16.237892150878906
2015-07-10,16.4312744140625
2015-07-13,16.631338119506836
2015-07-14,16.671348571777344
2015-07-15,16.811382293701172
2015-07-16,16.978097915649414
2015-07-17,16.931415557861328
2015-07-20,16.9514217376709
2015-07-21,16.931415557861328
2015-07-22,17.05812644958496
2015-07-23,16.911415100097656
2015-07-24,16.751367568969727
2015-07-27,16.631338119506836
2015-07-28,16.698020935058594
2015-07-29,16.86473846435547
2015-07-30,16.86473846435547
2015-07-31,16.811382293701172
2015-08-03,16.791379928588867
2015-08-04,16.76470375061035
2015-08-05,16.831390380859375
2015-08-06,16.77137565612793
2015-08-07,16.804718017578125
2015-08-10,16.964757919311523
2015-08-11,16.811382293701172
2015-08-12,16.65800666809082
2015-08-13,16.718027114868164
2015-08-14,16.838058471679688
2015-08-17,16.87140655517578
2015-08-18,16.858068466186523
2015-08-19,16.704689025878906
2015-08-20,16.35125160217285
2015-08-21,15.764423370361328
2015-08-24,15.090904235839844
2015-08-25,14.890848159790039
2015-08-26,15.451005935668945
2015-08-27,15.831110954284668
2015-08-28,15.757752418518066
2015-08-31,15.624385833740234
2015-09-01,15.117573738098145
2015-09-02,15.324298858642578
2015-09-03,15.410993576049805
2015-09-04,15.10423755645752
2015-09-08,15.491016387939453
2015-09-09,15.27762222290039
2015-09-10,15.35097885131836
2015-09-11,15.417659759521484
2015-09-14,15.384318351745605
2015-09-15,15.604382514953613
2015-09-16,15.704407691955566
2015-09-17,15.484341621398926
2015-09-18,15.184806823730469
2015-09-21,15.35903549194336
2015-09-22,15.164701461791992
2015-09-23,15.171406745910645
2015-09-24,15.06418228149414
2015-09-25,15.285323143005371
2015-09-28,14.93016242980957
2015-09-29,14.956965446472168
2015-09-30,15.184806823730469
2015-10-01,15.191502571105957
2015-10-02,15.211605072021484
2015-10-05,15.5332612991333
2015-10-06,15.459553718566895
2015-10-07,15.580171585083008
2015-10-08,15.673994064331055
2015-10-09,15.573469161987305
2015-10-12,15.586871147155762
2015-10-13,15.466257095336914
2015-10-14,15.3389310836792
2015-10-15,15.687390327453613
2015-10-16,15.781205177307129
2015-10-19,15.767805099487305
2015-10-20,15.861616134643555
