Date,Adj Close
,XLP
2015-01-02,36.06727600097656
2015-01-05,35.81364440917969
2015-01-06,35.76887893676758
2015-01-07,36.380577087402344
2015-01-08,36.932586669921875
2015-01-09,36.63420486450195
2015-01-12,36.522308349609375
2015-01-13,36.51484680175781
2015-01-14,36.402957916259766
2015-01-15,36.462646484375
2015-01-16,36.75354766845703
2015-01-20,36.90275192260742
2015-01-21,37.0817756652832
2015-01-22,37.45475769042969
2015-01-23,37.03702163696289
2015-01-26,37.03702163696289
2015-01-27,36.611820220947266
2015-01-28,36.18661880493164
2015-01-29,36.47755813598633
2015-01-30,35.82111740112305
2015-02-02,36.246307373046875
2015-02-03,36.56707000732422
2015-02-04,36.58198165893555
2015-02-05,36.76847457885742
2015-02-06,36.60435485839844
2015-02-09,36.3283576965332
2015-02-10,36.75354766845703
2015-02-11,36.925140380859375
2015-02-12,37.0966911315918
2015-02-13,36.925140380859375
2015-02-17,36.932586669921875
2015-02-18,37.13399887084961
2015-02-19,36.895294189453125
2015-02-20,36.99971008300781
2015-02-23,37.104164123535156
2015-02-24,37.230979919433594
2015-02-25,37.104164123535156
2015-02-26,37.15637969970703
2015-02-27,37.305564880371094
2015-03-02,37.372684478759766
2015-03-03,37.230979919433594
2015-03-04,36.96988296508789
2015-03-05,37.0966911315918
2015-03-06,36.37311553955078
2015-03-09,36.574527740478516
2015-03-10,36.05234146118164
2015-03-11,35.776336669921875
2015-03-12,36.298526763916016
2015-03-13,36.015045166015625
2015-03-16,36.45517349243164
2015-03-17,36.194091796875
2015-03-18,36.440250396728516
2015-03-19,36.27613067626953
2015-03-20,36.73096466064453
2015-03-23,36.791011810302734
2015-03-24,36.580848693847656
2015-03-25,36.490787506103516
2015-03-26,36.33319091796875
2015-03-27,36.55833435058594
2015-03-30,36.92610549926758
2015-03-31,36.580848693847656
2015-04-01,36.62588119506836
2015-04-02,36.87355422973633
2015-04-06,37.166263580322266
2015-04-07,36.993648529052734
2015-04-08,37.053680419921875
2015-04-09,37.15876388549805
2015-04-10,37.22629928588867
2015-04-13,37.053680419921875
2015-04-14,37.13624572753906
2015-04-15,37.03118133544922
2015-04-16,37.166263580322266
2015-04-17,36.821022033691406
2015-04-20,36.9486198425293
2015-04-21,37.01615905761719
2015-04-22,37.038673400878906
2015-04-23,36.91108703613281
2015-04-24,36.9185905456543
2015-04-27,36.715946197509766
2015-04-28,36.753482818603516
2015-04-29,36.42325210571289
2015-04-30,36.30314636230469
2015-05-01,36.633384704589844
2015-05-04,36.68593215942383
2015-05-05,36.39321517944336
2015-05-06,36.50580978393555
2015-05-07,36.59587097167969
2015-05-08,36.903564453125
2015-05-11,36.753482818603516
2015-05-12,36.670902252197266
2015-05-13,36.65590286254883
2015-05-14,37.21880340576172
2015-05-15,37.3388786315918
2015-05-18,37.21880340576172
2015-05-19,37.12124252319336
2015-05-20,37.038673400878906
2015-05-21,37.12124252319336
2015-05-22,36.96363067626953
2015-05-26,36.670902252197266
2015-05-27,36.903564453125
2015-05-28,36.85105895996094
2015-05-29,36.618385314941406
2015-06-01,36.618385314941406
2015-06-02,36.52082443237305
2015-06-03,36.498287200927734
2015-06-04,36.23561096191406
2015-06-05,35.71774673461914
2015-06-08,35.70274353027344
2015-06-09,35.875362396240234
2015-06-10,36.22809600830078
2015-06-11,36.213096618652344
2015-06-12,36.07049560546875
2015-06-15,35.80781555175781
2015-06-16,36.19809341430664
2015-06-17,36.39321517944336
2015-06-18,36.79851150512695
2015-06-19,36.74716567993164
2015-06-22,36.89063262939453
2015-06-23,36.73206329345703
2015-06-24,36.56591033935547
2015-06-25,36.49795150756836
2015-06-26,36.573463439941406
2015-06-29,36.00707244873047
2015-06-30,35.946659088134766
2015-07-01,36.40732192993164
2015-07-02,36.377113342285156
2015-07-06,36.346920013427734
2015-07-07,37.09453582763672
2015-07-08,36.6791877746582
2015-07-09,36.70940017700195
2015-07-10,37.13984680175781
2015-07-13,37.48723220825195
2015-07-14,37.54763412475586
2015-07-15,37.449466705322266
2015-07-16,37.8346061706543
2015-07-17,37.81197738647461
2015-07-20,37.87992477416992
2015-07-21,37.78931427001953
2015-07-22,37.87238311767578
2015-07-23,37.728904724121094
2015-07-24,37.51744842529297
2015-07-27,37.49478530883789
2015-07-28,37.91769027709961
2015-07-29,38.04607391357422
2015-07-30,37.91769027709961
2015-07-31,37.99319839477539
2015-08-03,38.04607391357422
2015-08-04,38.04607391357422
2015-08-05,38.37834167480469
2015-08-06,38.091373443603516
2015-08-07,37.87992477416992
2015-08-10,38.023406982421875
2015-08-11,37.887481689453125
2015-08-12,37.910133361816406
2015-08-13,37.75910949707031
2015-08-14,37.87992477416992
2015-08-17,37.91769027709961
2015-08-18,37.728904724121094
2015-08-19,37.381507873535156
2015-08-20,37.04167175292969
2015-08-21,36.02973556518555
2015-08-24,34.776119232177734
2015-08-25,34.511817932128906
2015-08-26,35.53129577636719
2015-08-27,36.0523796081543
2015-08-28,35.976871490478516
2015-08-31,35.72765350341797
2015-09-01,34.99512481689453
2015-09-02,35.47089767456055
2015-09-03,35.712554931640625
2015-09-04,35.13106918334961
2015-09-08,35.863590240478516
2015-09-09,35.2745475769043
2015-09-10,35.33497619628906
2015-09-11,35.569053649902344
2015-09-14,35.45579528808594
2015-09-15,35.878684997558594
2015-09-16,36.2864875793457
2015-09-17,36.2864875793457
2015-09-18,35.8669548034668
2015-09-21,36.13295364379883
2015-09-22,35.73773956298828
2015-09-23,35.79853057861328
2015-09-24,35.859336853027344
2015-09-25,36.08735656738281
2015-09-28,35.55533218383789
2015-09-29,35.54011917114258
2015-09-30,35.8669548034668
2015-10-01,35.8669548034668
2015-10-02,36.36097717285156
2015-10-05,36.98423385620117
2015-10-06,36.73341369628906
2015-10-07,37.067840576171875
2015-10-08,37.5086555480957
